time,ax,ay,az,wx,wy,wz
2022-12-08 20:8:08.2020,-0.8,-0.11,0.55,-0.07,0.63,0.33
2022-12-08 20:8:08.2120,-0.8,-0.11,0.55,-0.2,0.66,0.35
2022-12-08 20:8:08.2220,-0.89,0.0,0.42,-0.3,0.57,0.28
2022-12-08 20:8:08.2320,-1.11,-0.03,0.59,-0.32,0.36,0.17
2022-12-08 20:8:08.2420,-1.11,-0.03,0.59,-0.27,0.11,0.06
2022-12-08 20:8:08.2520,-1.05,-0.05,0.84,-0.17,-0.1,-0.04
2022-12-08 20:8:08.2620,-1.05,-0.05,0.84,-0.06,-0.22,-0.11
2022-12-08 20:8:08.2720,-1.06,-0.21,0.56,0.02,-0.3,-0.15
2022-12-08 20:8:08.2820,-1.06,-0.21,0.56,0.09,-0.34,-0.15
2022-12-08 20:8:08.2920,-1.12,-0.33,0.43,0.13,-0.36,-0.11
Time,-1.13,-0.5,0.15,0.17,-0.33,-0.04
2022-12-08 20:8:08.3110,-1.03,-0.54,0.0,0.21,-0.26,0.06
2022-12-08 20:8:08.3210,-0.88,-0.57,-0.18,0.24,-0.16,0.16
2022-12-08 20:8:08.3310,-0.88,-0.57,-0.18,0.26,-0.06,0.22
2022-12-08 20:8:08.3420,-0.76,-0.53,-0.33,0.27,0.03,0.23
2022-12-08 20:8:08.3510,-0.59,-0.4,-0.71,0.28,0.1,0.23
2022-12-08 20:8:08.3610,-0.59,-0.4,-0.71,0.29,0.15,0.21
2022-12-08 20:8:08.3710,-0.52,-0.2,-1.04,0.31,0.17,0.2
2022-12-08 20:8:08.3810,-0.52,-0.2,-1.04,0.33,0.2,0.17
2022-12-08 20:8:08.3910,-0.5,-0.08,-1.53,0.34,0.2,0.14
2022-12-08 20:8:08.4010,-0.47,0.01,-1.69,0.35,0.19,0.11
2022-12-08 20:8:08.4110,-0.43,0.01,-1.86,0.35,0.17,0.06
2022-12-08 20:8:08.4210,-0.43,0.01,-1.86,0.33,0.14,0.03
2022-12-08 20:8:08.4310,-0.48,0.1,-1.92,0.3,0.11,0.01
2022-12-08 20:8:08.4410,-0.54,0.21,-1.99,0.28,0.1,0.01
2022-12-08 20:8:08.4510,-0.57,0.25,-2.06,0.25,0.13,0.02
2022-12-08 20:8:08.4610,-0.61,0.35,-2.081829797029495,0.22,0.16,0.03
2022-12-08 20:8:08.4720,-0.6823590300232172,0.48,-1.88,0.18,0.16,0.03
2022-12-08 20:8:08.4810,-0.69,0.48,-1.88,0.15,0.16,0.03
2022-12-08 20:8:08.4910,-0.71,0.54,-1.72,0.16,0.15,0.02
2022-12-08 20:8:08.5010,-0.7,0.53,-1.6,0.19,0.12,0.02
2022-12-08 20:8:08.5100,-0.62,0.53,-1.39,0.22,0.09,-0.0
2022-12-08 20:8:08.5200,-0.55,0.56,-1.24,0.25,0.07,-0.05
2022-12-08 20:8:08.5300,-0.52,0.53,-1.12,0.25,0.06,-0.09
2022-12-08 20:8:08.5400,-0.55,0.55,-1.03,0.25,0.06,-0.12
2022-12-08 20:8:08.5500,-0.62,0.57,-0.91,0.24,0.05,-0.11
2022-12-08 20:8:08.5600,-0.74,0.61,-0.77,0.24,0.02,-0.09
2022-12-08 20:8:08.5700,-0.87,0.6,-0.57,0.26,-0.05,-0.07
2022-12-08 20:8:08.5800,-1.01,0.54,-0.29,0.29,-0.12,-0.03
2022-12-08 20:8:08.5900,-1.06,0.5,-0.02,0.3,-0.15,-0.0
2022-12-08 20:8:08.6000,-0.92,0.41,0.06,0.26,-0.15,0.0
2022-12-08 20:8:08.6100,-0.67,0.34,0.12,0.13,-0.14,-0.03
2022-12-08 20:8:08.6200,-0.52,0.37,0.25,-0.01,-0.12,-0.08
2022-12-08 20:8:08.6300,-0.44,0.42,0.33,-0.13,-0.08,-0.15
2022-12-08 20:8:08.6400,-0.36,0.33,0.46,-0.18,-0.08,-0.18
2022-12-08 20:8:08.6500,-0.45,0.24,0.82,-0.13,-0.06,-0.18
2022-12-08 20:8:08.6600,-0.66,0.34,1.14,-0.04,-0.03,-0.13
2022-12-08 20:8:08.6700,-0.88,0.38,1.21,0.02,0.03,-0.04
2022-12-08 20:8:08.6800,-0.94,0.45,1.08,-0.02,0.1,0.02
2022-12-08 20:8:08.6900,-0.92,0.59,0.78,-0.21,0.14,0.06
2022-12-08 20:8:08.7000,-0.82,0.89,1.0357021057605744,-0.47,0.16,0.03
2022-12-08 20:8:08.7100,-0.48,1.05,1.03,-0.74,0.09,-0.07
2022-12-08 20:8:08.7200,-0.02,0.88,1.44,-0.94,-0.1,-0.25
2022-12-08 20:8:08.7300,0.29,0.57,2.22,-0.98,-0.29,-0.46
2022-12-08 20:8:08.7390,0.34,0.22,2.87,-0.84,-0.37,-0.6
2022-12-08 20:8:08.7490,0.28,-0.05,3.04,-0.56,-0.32,-0.63
2022-12-08 20:8:08.7590,0.1,-0.26,2.85,-0.22,-0.13,-0.53
2022-12-08 20:8:08.7690,-0.16,-0.23,2.25,0.08,0.17,-0.32
2022-12-08 20:8:08.7790,-0.39,-0.11,1.4,0.26,0.47,-0.1
2022-12-08 20:8:08.7890,-0.56,0.01,0.46,0.28,0.66,0.09
2022-12-08 20:8:08.7990,-0.7,0.29,-0.2,0.22,0.7,0.19
2022-12-08 20:8:08.8090,-0.77,0.49,-0.5,0.15,0.68,0.2
2022-12-08 20:8:08.8190,-0.82,0.61,-0.8,0.07,0.54,0.16
2022-12-08 20:8:08.8290,-0.8,0.69,-0.76,0.02,0.34,0.07
2022-12-08 20:8:08.8390,-0.74,0.73,-0.51,-0.02,0.13,-0.05
2022-12-08 20:8:08.8490,-0.67,0.67,-0.4,-0.05,-0.07,-0.16
2022-12-08 20:8:08.8590,-0.62,0.57,-0.06,-0.11,-0.26,-0.26
2022-12-08 20:8:08.8690,-0.62,0.57,-0.06,-0.18,-0.42,-0.34
2022-12-08 20:8:08.8790,-0.54,0.15,0.55,-0.22,-0.55,-0.4
2022-12-08 20:8:08.8890,-0.54,0.15,0.55,-0.21,-0.64,-0.42
2022-12-08 20:8:08.8990,-0.56,-0.06,0.98,-0.13,-0.69,-0.39
2022-12-08 20:8:08.9090,-0.48,-0.33,1.35,0.03,-0.65,-0.29
2022-12-08 20:8:08.9190,-0.33,-0.42,1.15,0.23,-0.52,-0.14
2022-12-08 20:8:08.9290,-0.33,-0.42,1.15,0.41,-0.3,0.04
2022-12-08 20:8:08.9380,-0.15,-0.36,0.03,0.5,-0.07,0.16
2022-12-08 20:8:08.9480,-0.15,-0.36,0.03,0.49,0.15,0.23
2022-12-08 20:8:08.9580,-0.17,-0.17,-0.45,0.41,0.37,0.22
2022-12-08 20:8:08.9680,-0.12,0.25,-1.5,0.31,0.62,0.18
2022-12-08 20:8:08.9780,-0.12,0.25,-1.5,0.22,0.76,0.11
2022-12-08 20:8:08.9880,-0.19,0.42,-1.69,0.14,0.75,0.02
2022-12-08 20:8:08.9980,-0.37,0.47,-1.5,0.09,0.63,-0.08
2022-12-08 20:8:09.0080,-0.61,0.5,-1.35,0.09,0.45,-0.19
2022-12-08 20:8:09.0180,-0.78,0.32,-1.28,0.15,0.23,-0.24
2022-12-08 20:8:09.0280,-0.87,0.24,-1.16,0.22,0.03,-0.22
2022-12-08 20:8:09.0380,-0.74,0.3,-1.09,0.28,-0.08,-0.18
2022-12-08 20:8:09.0480,-0.53,0.25,-1.21,0.31,-0.13,-0.14
2022-12-08 20:8:09.0580,-0.42,0.25,-1.37,0.3,-0.14,-0.1
2022-12-08 20:8:09.0680,-0.32,0.26,-1.45,0.28,-0.16,-0.06
2022-12-08 20:8:09.0780,-0.23,0.31,-1.46,0.26,-0.15,-0.02
2022-12-08 20:8:09.0880,-0.15,0.33,-1.4,0.23,-0.13,-0.0
2022-12-08 20:8:09.0980,-0.15,0.33,-1.4,0.21,-0.09,-0.01
2022-12-08 20:8:09.1080,-0.11,0.37,-1.34,0.18,-0.03,-0.04
2022-12-08 20:8:09.1180,-0.09,0.36,-1.21,0.17,0.07,-0.07
2022-12-08 20:8:09.1280,-0.1,0.32,-1.09,0.21,0.14,-0.07
2022-12-08 20:8:09.1380,-0.22,0.34,-0.94,0.29,0.15,-0.02
2022-12-08 20:8:09.1480,-0.41,0.38,-0.74,0.39,0.12,0.06
2022-12-08 20:8:09.1570,-0.56,0.38,-0.73,0.46,0.07,0.16
2022-12-08 20:8:09.1670,-0.61,0.45,-0.86,0.45,0.03,0.25
2022-12-08 20:8:09.1770,-0.65,0.63,-1.08,0.38,0.02,0.3
2022-12-08 20:8:09.1880,-0.66,0.86,-1.29,0.21,0.0,0.3
2022-12-08 20:8:09.1970,-0.59,1.05,-1.27,0.01,-0.07,0.23
2022-12-08 20:8:09.2070,-0.57,1.11,-0.88,-0.14,-0.19,0.12
2022-12-08 20:8:09.2170,-0.6241711943596602,1.07,0.45,-0.19,-0.29,0.01
2022-12-08 20:8:09.2270,-0.63,1.07,0.45,-0.16,-0.32,-0.06
2022-12-08 20:8:09.2370,-0.47649552382528787,0.84,1.14,-0.11,-0.31,-0.09
2022-12-08 20:8:09.2470,-0.48,0.84,1.14,-0.06,-0.21,-0.09
2022-12-08 20:8:09.2570,-0.48,0.77,1.28,-0.02,-0.03,-0.07
2022-12-08 20:8:09.2670,-0.57,0.78,1.25,0.02,0.1,-0.03
2022-12-08 20:8:09.2770,-0.68,0.77,1.64,0.04,0.22,-0.01
2022-12-08 20:8:09.2880,-0.68,0.77,1.64,-0.01,0.21,-0.01
2022-12-08 20:8:09.2970,-0.75,0.61,1.85,-0.16,0.03,-0.04
2022-12-08 20:8:09.3070,-0.93,0.52,2.42,-0.33,-0.23,-0.08
2022-12-08 20:8:09.3170,-1.04,0.43,2.78,-0.41,-0.43,-0.11
2022-12-08 20:8:09.3270,-0.98,0.15,2.85,-0.37,-0.55,-0.12
2022-12-08 20:8:09.3370,-0.83,-0.11,2.66,-0.25,-0.57,-0.08
2022-12-08 20:8:09.3460,-0.78,-0.13,2.4,-0.11,-0.47,-0.03
2022-12-08 20:8:09.3570,-0.72,-0.11,1.99,-0.03,-0.3,0.03
2022-12-08 20:8:09.3660,-0.7,-0.28,1.39,-0.01,-0.07,0.11
2022-12-08 20:8:09.3760,-0.86,-0.25,0.84,-0.0,0.19,0.21
2022-12-08 20:8:09.3860,-1.01,-0.22,0.34,-0.03,0.41,0.32
2022-12-08 20:8:09.3960,-1.04,-0.36,-0.03,-0.11,0.52,0.41
2022-12-08 20:8:09.4060,-1.1,-0.33,-0.11,-0.17,0.55,0.44
2022-12-08 20:8:09.4160,-1.19,-0.36,-0.16,-0.19,0.5,0.43
2022-12-08 20:8:09.4260,-1.23,-0.5,-0.13,-0.19,0.37,0.41
2022-12-08 20:8:09.4360,-1.19,-0.63,0.17,-0.12,0.21,0.37
2022-12-08 20:8:09.4460,-1.19,-0.63,0.17,-0.02,0.04,0.36
2022-12-08 20:8:09.4560,-1.17,-0.64,0.09,0.04,-0.1,0.35
2022-12-08 20:8:09.4660,-1.1,-0.67,-0.06,0.07,-0.21,0.36
2022-12-08 20:8:09.4760,-1.05,-0.69,-0.29,0.05,-0.28,0.38
2022-12-08 20:8:09.4860,-0.9097802701592446,-0.61,-0.56,0.02,-0.33,0.4
2022-12-08 20:8:09.4960,-0.91,-0.61,-0.56,-0.02,-0.34,0.4
2022-12-08 20:8:09.5060,-0.78,-0.62,-0.62,-0.05,-0.3,0.4
2022-12-08 20:8:09.5160,-0.65,-0.6,-0.71,-0.08,-0.26,0.37
2022-12-08 20:8:09.5260,-0.51,-0.6,-0.71,-0.07,-0.22,0.34
2022-12-08 20:8:09.5350,-0.42,-0.58,-0.64,-0.04,-0.14,0.31
2022-12-08 20:8:09.5450,-0.3,-0.5,-0.78,-0.02,-0.06,0.27
2022-12-08 20:8:09.5560,-0.12,-0.44,-0.92,-0.03,0.01,0.22
2022-12-08 20:8:09.5660,-0.02,-0.33,-1.02,-0.04,0.06,0.17
2022-12-08 20:8:09.5760,-0.06,-0.19,-1.06,-0.02,0.09,0.11
2022-12-08 20:8:09.5860,-0.12,-0.19,-1.17,0.03,0.11,0.07
2022-12-08 20:8:09.5950,-0.23,-0.17,-1.26,0.09,0.08,0.05
2022-12-08 20:8:09.6050,-0.37,-0.11,-1.33,0.14,0.03,0.06
2022-12-08 20:8:09.6150,-0.47,-0.07,-1.38,0.17,-0.02,0.07
2022-12-08 20:8:09.6250,-0.48,-0.05,-1.59,0.19,-0.05,0.09
2022-12-08 20:8:09.6350,-0.45,0.0,-1.79,0.17,-0.07,0.1
2022-12-08 20:8:09.6450,-0.38,0.07,-1.89,0.13,-0.06,0.1
2022-12-08 20:8:09.6550,-0.32,0.19,-2.03,0.08,0.0,0.08
2022-12-08 20:8:09.6650,-0.28,0.34,-2.11,0.02,0.07,0.04
2022-12-08 20:8:09.6750,-0.29,0.45,-2.16,-0.03,0.13,0.01
2022-12-08 20:8:09.6850,-0.28,0.57,-2.09,-0.05,0.17,-0.04
2022-12-08 20:8:09.6950,-0.29,0.62,-1.66,-0.06,0.15,-0.08
2022-12-08 20:8:09.7050,-0.29,0.62,-1.66,-0.02,0.1,-0.11
2022-12-08 20:8:09.7160,-0.35,0.59,-1.32,0.05,0.05,-0.11
2022-12-08 20:8:09.7250,-0.34,0.54,-1.2,0.11,0.01,-0.1
2022-12-08 20:8:09.7350,-0.31,0.44,-1.07,0.15,-0.02,-0.09
2022-12-08 20:8:09.7450,-0.33,0.4,-0.93,0.18,-0.04,-0.08
2022-12-08 20:8:09.7550,-0.39,0.35,-0.86,0.16,-0.06,-0.07
2022-12-08 20:8:09.7650,-0.42,0.31,-0.73,0.1,-0.09,-0.08
2022-12-08 20:8:09.7740,-0.46,0.21,-0.47,0.04,-0.12,-0.09
2022-12-08 20:8:09.7840,-0.47,0.13,-0.14,0.0,-0.17,-0.1
2022-12-08 20:8:09.7940,-0.44,-0.02,0.36,0.04,-0.25,-0.11
2022-12-08 20:8:09.8040,-0.44,-0.19,1.05,0.13,-0.32,-0.12
2022-12-08 20:8:09.8140,-0.5,-0.29,1.61,0.23,-0.36,-0.11
2022-12-08 20:8:09.8240,-0.55,-0.35,1.92,0.3,-0.35,-0.07
2022-12-08 20:8:09.8340,-0.54,-0.4,1.95,0.33,-0.24,-0.02
2022-12-08 20:8:09.8440,-0.63,-0.15,1.33,0.3,-0.06,0.03
2022-12-08 20:8:09.8540,-0.63,-0.15,1.33,0.2,0.13,0.07
2022-12-08 20:8:09.8640,-0.74,0.05,1.05,0.02,0.29,0.09
2022-12-08 20:8:09.8740,-0.72,0.16,0.81,-0.19,0.38,0.08
2022-12-08 20:8:09.8840,-0.72,0.3,0.76,-0.42,0.38,0.04
2022-12-08 20:8:09.8940,-0.69,0.47,0.9,-0.63,0.3,-0.05
2022-12-08 20:8:09.9040,-0.48,0.41,1.71,-0.77,0.14,-0.18
2022-12-08 20:8:09.9140,-0.42,0.25,2.23,-0.8,-0.03,-0.34
2022-12-08 20:8:09.9240,-0.42,0.13,2.52,-0.7,-0.16,-0.47
2022-12-08 20:8:09.9340,-0.42,0.13,2.52,-0.54,-0.18,-0.55
2022-12-08 20:8:09.9440,-0.42,0.0,2.41,-0.38,-0.11,-0.56
2022-12-08 20:8:09.9540,-0.47,-0.01,2.08,-0.25,0.01,-0.5
2022-12-08 20:8:09.9640,-0.58,0.06,1.67,-0.19,0.12,-0.42
2022-12-08 20:8:09.9740,-0.66,0.09,1.22,-0.2,0.19,-0.33
2022-12-08 20:8:09.9840,-0.71,0.14,0.95,-0.26,0.19,-0.29
2022-12-08 20:8:09.9940,-0.7,0.17,0.84,-0.3,0.09,-0.31
2022-12-08 20:8:10.0030,-0.77,-0.02,1.14,-0.29,-0.07,-0.33
2022-12-08 20:8:10.0130,-0.78,-0.13,1.51,-0.19,-0.21,-0.32
2022-12-08 20:8:10.0240,-0.61,-0.25,1.69,-0.05,-0.32,-0.29
2022-12-08 20:8:10.0330,-0.46,-0.43,1.69,0.08,-0.37,-0.24
2022-12-08 20:8:10.0430,-0.41,-0.45,1.58,0.18,-0.39,-0.18
2022-12-08 20:8:10.0530,-0.41,-0.45,1.36,0.24,-0.37,-0.11
2022-12-08 20:8:10.0630,-0.33,-0.48,0.99,0.27,-0.29,-0.04
2022-12-08 20:8:10.0730,-0.19,-0.43,0.61,0.29,-0.15,0.02
2022-12-08 20:8:10.0830,-0.11,-0.36,0.16,0.31,0.0,0.07
2022-12-08 20:8:10.0930,-0.1,-0.28,-0.21,0.33,0.14,0.11
2022-12-08 20:8:10.1030,-0.12,-0.16,-0.56,0.33,0.28,0.13
2022-12-08 20:8:10.1130,-0.14,-0.08,-1.01,0.31,0.4,0.14
2022-12-08 20:8:10.1230,-0.16,0.03,-1.44,0.27,0.49,0.15
2022-12-08 20:8:10.1330,-0.17,0.18,-1.84,0.21,0.55,0.16
2022-12-08 20:8:10.1430,-0.2,0.31,-2.305831950902939,0.16,0.55,0.15
2022-12-08 20:8:10.1530,-0.28,0.38,-2.31,0.13,0.47,0.12
2022-12-08 20:8:10.1630,-0.4,0.46,-2.24,0.13,0.33,0.08
2022-12-08 20:8:10.1730,-0.53,0.49,-2.09,0.16,0.19,0.04
2022-12-08 20:8:10.1830,-0.59,0.46,-2.09,0.17,0.06,0.02
2022-12-08 20:8:10.1920,-0.57,0.49,-2.13,0.13,-0.02,0.01
2022-12-08 20:8:10.2030,-0.46,0.51,-2.14,0.04,-0.04,0.01
2022-12-08 20:8:10.2130,-0.3,0.5,-2.18,-0.06,-0.03,-0.0
2022-12-08 20:8:10.2220,-0.22,0.5,-2.03,-0.13,-0.02,-0.01
2022-12-08 20:8:10.2320,-0.23,0.54,-1.72,-0.16,-0.05,-0.03
2022-12-08 20:8:10.2420,-0.26,0.47,-1.23,-0.13,-0.07,-0.04
2022-12-08 20:8:10.2520,-0.3,0.42,-0.85,-0.06,-0.07,-0.03
2022-12-08 20:8:10.2620,-0.19137205928564072,0.24,-0.36,0.04,-0.07,-0.0
2022-12-08 20:8:10.2720,-0.2,0.24,-0.36,0.13,-0.05,0.03
2022-12-08 20:8:10.2820,-0.19,0.2,-0.25,0.2,0.01,0.06
2022-12-08 20:8:10.2920,-0.19,0.21,-0.28,0.24,0.08,0.11
2022-12-08 20:8:10.3020,-0.18,0.23,-0.33,0.26,0.16,0.14
2022-12-08 20:8:10.3120,-0.2,0.28,-0.41,0.27,0.22,0.17
2022-12-08 20:8:10.3220,-0.24,0.35,-0.5,0.26,0.28,0.17
2022-12-08 20:8:10.3320,-0.26,0.37,-0.56,0.26,0.3,0.16
2022-12-08 20:8:10.3420,-0.29,0.38,-0.53,0.27,0.28,0.15
2022-12-08 20:8:10.3520,-0.39,0.4,-0.44,0.3,0.23,0.14
2022-12-08 20:8:10.3620,-0.49,0.38,-0.36,0.34,0.19,0.17
2022-12-08 20:8:10.3720,-0.59,0.4,-0.38,0.34,0.15,0.2
2022-12-08 20:8:10.3820,-0.64,0.51,-0.44,0.3,0.12,0.23
2022-12-08 20:8:10.3920,-0.62,0.56,-0.48,0.23,0.1,0.23
2022-12-08 20:8:10.4020,-0.57,0.52,-0.42,0.15,0.04,0.2
2022-12-08 20:8:10.4120,-0.54,0.43,-0.22,0.05,-0.06,0.16
2022-12-08 20:8:10.4210,-0.22,0.28,0.45,-0.04,-0.13,0.12
2022-12-08 20:8:10.4310,-0.22,0.28,0.45,-0.12,-0.16,0.07
2022-12-08 20:8:10.4410,0.03,0.11,0.66,-0.18,-0.15,0.02
2022-12-08 20:8:10.4510,0.07,0.07,0.89,-0.22,-0.11,-0.02
2022-12-08 20:8:10.4610,-0.01,0.08,1.12,-0.24,-0.03,-0.03
2022-12-08 20:8:10.4710,-0.22,0.2,1.2,-0.23,0.07,-0.01
2022-12-08 20:8:10.4810,-0.22,0.31550493925809864,1.2,-0.2,0.16,0.05
2022-12-08 20:8:10.4910,-0.66,0.33,1.17,-0.17,0.21,0.13
2022-12-08 20:8:10.5010,-0.66,0.33,1.17,-0.15,0.15,0.21
2022-12-08 20:8:10.5110,-0.78,0.35,1.32,-0.15,0.06,0.25
2022-12-08 20:8:10.5210,-0.687125534042716,0.28,1.27,-0.16,-0.02,0.25
2022-12-08 20:8:10.5310,-0.69,0.28,1.27,-0.19,-0.07,0.23
2022-12-08 20:8:10.5410,-0.65,0.37,1.16,-0.22,-0.08,0.2
2022-12-08 20:8:10.5510,-0.66,0.48,1.01,-0.21,-0.06,0.15
2022-12-08 20:8:10.5610,-0.67,0.41,0.81,-0.19,-0.09,0.12
2022-12-08 20:8:10.5710,-0.76,0.29,0.87,-0.17,-0.13,0.09
2022-12-08 20:8:10.5810,-0.81,0.17,0.88,-0.19,-0.18,0.06
2022-12-08 20:8:10.5910,-0.8,0.02,0.75,-0.26,-0.24,0.02
2022-12-08 20:8:10.6000,-0.79,-0.07,0.67,-0.34,-0.26,-0.03
2022-12-08 20:8:10.6110,-0.78,-0.13,0.63,-0.4,-0.25,-0.07
2022-12-08 20:8:10.6200,-0.74,-0.19,0.65,-0.45,-0.22,-0.11
2022-12-08 20:8:10.6300,-0.7,-0.33,0.87,-0.45,-0.19,-0.14
2022-12-08 20:8:10.6400,-0.7,-0.33,0.87,-0.4,-0.16,-0.16
2022-12-08 20:8:10.6500,-0.76,-0.37,0.99,-0.32,-0.16,-0.18
2022-12-08 20:8:10.6600,-0.86,-0.42,1.12,-0.22,-0.18,-0.17
2022-12-08 20:8:10.6700,-0.95,-0.47,0.94,-0.12,-0.17,-0.13
2022-12-08 20:8:10.6800,-0.91,-0.48,0.68,-0.06,-0.15,-0.07
2022-12-08 20:8:10.6900,-0.83,-0.45,0.41,-0.04,-0.1,-0.01
2022-12-08 20:8:10.7000,-0.83,-0.45,0.41,-0.05,-0.05,0.04
2022-12-08 20:8:10.7100,-0.8,-0.39,0.18,-0.05,0.01,0.05
2022-12-08 20:8:10.7200,-0.79,-0.31,0.0,-0.05,0.08,0.05
2022-12-08 20:8:10.7300,-0.78,-0.22,-0.23,-0.04,0.13,0.04
2022-12-08 20:8:10.7400,-0.74,-0.12,-0.46,-0.02,0.17,0.03
2022-12-08 20:8:10.7500,-0.73,-0.08,-0.69,-0.0,0.2,0.03
2022-12-08 20:8:10.7600,-0.78,0.02,-0.9,-0.01,0.2,0.04
2022-12-08 20:8:10.7700,-0.79,0.05,-1.07,-0.03,0.21,0.06
2022-12-08 20:8:10.7800,-0.77,0.1,-1.3,-0.05,0.21,0.07
2022-12-08 20:8:10.7900,-0.68,0.1854239060729742,-1.64,-0.06,0.2,0.08
2022-12-08 20:8:10.8000,-0.62,0.20637974224984648,-1.64,-0.07,0.15,0.07
2022-12-08 20:8:10.8100,-0.63,0.1983207441866398,-1.43,-0.03,0.07,0.04
2022-12-08 20:8:10.8200,-0.72,0.19,-1.43,0.07,0.02,0.02
2022-12-08 20:8:10.8300,-0.69,0.21,-1.39,0.22,0.02,0.02
2022-12-08 20:8:10.8400,-0.58,0.2,-1.45,0.35,0.07,0.05
2022-12-08 20:8:10.8490,-0.51,0.28,-1.66,0.42,0.14,0.09
2022-12-08 20:8:10.8590,-0.42,0.4,-1.88,0.42,0.21,0.11
2022-12-08 20:8:10.8690,-0.38,0.48,-2.11,0.36,0.26,0.11
2022-12-08 20:8:10.8790,-0.36,0.58,-2.26,0.27,0.29,0.07
2022-12-08 20:8:10.8890,-0.31,0.64,-2.25,0.18,0.28,0.02
2022-12-08 20:8:10.8990,-0.5,0.55,-1.58,0.14,0.18,-0.05
2022-12-08 20:8:10.9090,-0.64,0.53,-1.13,0.2,0.06,-0.09
2022-12-08 20:8:10.9190,-0.63,0.41,-0.9,0.3,-0.03,-0.09
2022-12-08 20:8:10.9290,-0.63,0.41,-0.9,0.4,-0.05,-0.07
2022-12-08 20:8:10.9390,-0.59,0.29,-0.9,0.45,-0.02,-0.03
2022-12-08 20:8:10.9490,-0.61,0.27,-0.99,0.42,0.03,0.01
2022-12-08 20:8:10.9590,-0.61,0.27,-1.12,0.35,0.08,0.03
2022-12-08 20:8:10.9690,-0.55,0.25,-1.15,0.24,0.12,0.04
2022-12-08 20:8:10.9790,-0.45,0.27,-1.17,0.12,0.08,0.01
2022-12-08 20:8:10.9890,-0.32,0.24,-0.9,0.04,-0.01,-0.06
2022-12-08 20:8:10.9990,-0.22,0.18,-0.5,-0.0,-0.12,-0.15
2022-12-08 20:8:11.0090,-0.18,0.12,-0.12,-0.0,-0.22,-0.25
2022-12-08 20:8:11.0190,-0.19,0.05,0.4,0.02,-0.26,-0.31
2022-12-08 20:8:11.0290,-0.2,0.09,0.6,0.04,-0.22,-0.32
2022-12-08 20:8:11.0390,-0.34,0.05,0.64,0.04,-0.12,-0.27
2022-12-08 20:8:11.0480,-0.58,0.26,0.55,-0.02,-0.06,-0.2
2022-12-08 20:8:11.0580,-0.7,0.38,0.6,-0.14,-0.02,-0.15
2022-12-08 20:8:11.0680,-0.71,0.27,0.7,-0.32,-0.0,-0.13
2022-12-08 20:8:11.0780,-0.6,0.28,0.81,-0.54,-0.03,-0.14
2022-12-08 20:8:11.0880,-0.31,0.22,1.25,-0.77,-0.09,-0.21
2022-12-08 20:8:11.0980,0.03,0.12,1.82,-0.91,-0.17,-0.35
2022-12-08 20:8:11.1080,0.29,-0.11,2.57,-0.89,-0.21,-0.51
2022-12-08 20:8:11.1180,0.23,-0.49,3.66,-0.73,-0.2,-0.61
2022-12-08 20:8:11.1280,-0.07,-0.39,3.31,-0.44,-0.04,-0.59
2022-12-08 20:8:11.1380,-0.07,-0.39,3.31,-0.15,0.13,-0.48
2022-12-08 20:8:11.1480,-0.4,-0.35,2.98,0.07,0.29,-0.29
2022-12-08 20:8:11.1630,-0.96,-0.05,1.94,0.19,0.39,-0.1
2022-12-08 20:8:11.1670,-0.96,-0.05,1.94,0.2,0.39,0.07
2022-12-08 20:8:11.1780,-0.85,0.17,1.43,0.13,0.31,0.16
2022-12-08 20:8:11.1880,-0.56,0.15,1.55,0.02,0.14,0.16
2022-12-08 20:8:11.1980,-0.56,0.15,1.55,-0.06,-0.04,0.07
2022-12-08 20:8:11.2080,-0.29,0.06,1.7,-0.1,-0.2,-0.06
2022-12-08 20:8:11.2180,0.06,-0.01,1.75,-0.08,-0.32,-0.16
2022-12-08 20:8:11.2280,0.06,-0.01,1.75,-0.03,-0.4,-0.23
2022-12-08 20:8:11.2380,0.14,-0.12,1.69,0.04,-0.41,-0.25
2022-12-08 20:8:11.2480,0.1,-0.18,1.4,0.11,-0.38,-0.23
2022-12-08 20:8:11.2580,0.04,-0.22,1.02,0.17,-0.31,-0.18
2022-12-08 20:8:11.2670,-0.12,-0.14,0.08,0.22,-0.19,-0.11
2022-12-08 20:8:11.2770,-0.12,-0.12377108350396157,-0.26,0.24,-0.08,-0.05
2022-12-08 20:8:11.2870,-0.25,-0.13,-0.26,0.26,-0.01,-0.0
2022-12-08 20:8:11.2970,-0.34,-0.07,-0.53,0.27,0.04,0.03
2022-12-08 20:8:11.3070,-0.41,-0.03,-0.75,0.3,0.05,0.05
2022-12-08 20:8:11.3170,-0.43,0.0,-0.9,0.32,0.08,0.05
2022-12-08 20:8:11.3270,-0.43,0.08,-1.14,0.34,0.12,0.03
2022-12-08 20:8:11.3370,-0.44,0.04,-1.45,0.35,0.16,0.01
2022-12-08 20:8:11.3470,-0.46,0.13,-1.66,0.35,0.18,-0.0
2022-12-08 20:8:11.3570,-0.47,0.21,-1.86,0.35,0.21,-0.02
2022-12-08 20:8:11.3670,-0.49,0.2,-2.06,0.34,0.21,-0.02
2022-12-08 20:8:11.3770,-0.52,0.21,-2.13,0.33,0.18,-0.01
2022-12-08 20:8:11.3870,-0.54,0.24,-2.12,0.32,0.11,-0.0
